,name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,"RHEUMATOLOGY,",SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),"UROLOGY,",VASCULAR SURGERY,id
13,Bethesda,Dokter G.H. Amshoffweg 1,Hoogeveen,Drenthe,7909 AA,,52.7273353,6.460551,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10013
14,BovenIJ Ziekenhuis,,Amsterdam,Amsterdam,1034,,52.4050181,4.9208111,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10014
15,Canisius-Wilhelmina Ziekenhuis,Weg door Jonkerbos 100,Nijmegen,Gelderland,6512,+31243657657,51.8186865,5.8326534,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10015
16,Catharina Ziekenhuis,Michelangelolaan 2,Eindhoven,Eindhoven,5623 EJ,,51.4644195,5.4694144,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10016
17,Cruquiushoeve,,,Haarlemmermeer,2132,,52.3302143,4.6482895,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10017
18,Curaçao Medical Center,J. H. J. Hamelbergweg nan,Curacao,Haarlemmermeer,,+599 9 745 0000,12.110434,-68.9426995,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10018
19,De Canha Physical Therapy,Dokter W. P. Maalweg nan,Curacao,Haarlemmermeer,,,12.1055343,-68.9041058,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10019
20,Delta Ziekenhuis,,,Albrandswaard,3161 CA,,51.8464042,4.3917481,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10020
21,Deventer Ziekenhuis,Nico Bolkesteinlaan 75,,Overijssel,7411 BT,+570 53 53 53,52.2627765,6.189377,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10021
22,Dijklander Ziekenhuis,Maelsonstraat 3,Hoorn,Hoorn,1624 NP,,52.6471812,5.0552318,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10022
23,Doornbos Fysio Groep,Abdijstraat 26,Breda,Breda,4811,+31 76 572 00 57,51.5987116,4.7956926,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10023
24,Dr. Horacio Oduber Hospital,Dr Horacio Oduber Boulevard 1,,Breda,,+297 527 4000,12.5432798,-70.0602569,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10024
25,EHBO building,,,Rotterdam,3011,,51.8734753,4.2556009,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10025
26,ETZ Elisabeth ziekenhuis,Hilvarenbeekse Weg 60,Tilburg,Tilburg,5022 GC,,51.540021,5.101123,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10026
27,ETZ TweeSteden ziekenhuis,Doctor Deelenlaan 5,Tilburg,Tilburg,5018,,51.5789916,5.056798,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10027
28,Erasmus MC Daniel den Hoed,,Rotterdam,Rotterdam,3074 LS,,51.8861095,4.5034912,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10028
29,Erasmus Medisch Centrum,Dokter Molewaterplein 40,Rotterdam,Rotterdam,3011,+31 107040704,51.9121723,4.4668569,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10029
30,Flevoziekenhuis,Hospitaalpromenade 1,Almere-Stad,Flevoland,1315,,52.3681365,5.2228711,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10030
31,Fundashon Mariadal,Kaya Soeur Bartola nan,Bonaire,Almere,,,12.1546622,-68.2749353,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10031
32,GGD Den Haag,Westeinde 128,Den Haag,Den Haag,2511 AH,14 070,52.0753913,4.3018915,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10032
33,GGZ Centraal / Fornhese,Horsterweg 130,,Gelderland,3851 GD,,52.3058205,5.6091141,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10033
34,GGZ Delfland,,Delft,Delft,2611 RV,,52.0202132,4.3608398,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10034
35,GGZ Rivierduinen,,,Oegstgeest,2341 GA,,52.1720971,4.4580431,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10035
36,GGZ Rivierduinen,,,Oegstgeest,2341 GA,,52.1753359,4.4664676,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10036
37,"Gelre Apeldoorn, Lukas",Albert Schweitzerlaan 31,Apeldoorn,Gelderland,7334 DZ,055 581 81 81,52.1816343,5.9444701,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10037
38,Gelre Zutphen,,Zutphen,Gelderland,7201,,52.1219588,6.2162075,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10038
39,Gezondheidscentrum Het Noorderdok,,Almere-Stad,Flevoland,1315,,52.3892951,5.1750391,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10039
40,HMC Bronovo,Bronovolaan 5,Den Haag,Den Haag,2597 AV,070-3124141,52.1013863,4.3183272,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10040
41,HMC Westeinde,Lijnbaan 32,Den Haag,Den Haag,2512 VA,,52.0745127,4.2986074,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10041
42,HagaZiekenhuis locatie Leyweg,Els Borst-Eilersplein 275,Den Haag,Den Haag,2552 PK,070 210 0000,52.0568138,4.2620612,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10042
43,Hearing Aid Screening,Wageningenstraat nan,Curacao,Den Haag,,,12.1005855,-68.9168534,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10043
44,Huisartsenpost Reuver,,Reuver,Limburg,5953 AG,,51.2830442,6.0813748,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10044
45,Huisartsenpost Zevenaar,,Zevenaar,Gelderland,6903,0900-1598,51.9430275,6.0696315,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10045
46,IJsselland Ziekenhuis,Prins Constantijnweg 2,Capelle aan den IJssel,Capelle Aan Den Ijssel,2906 ZC,,51.9393031,4.5644474,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10046
47,"IMSAN Dr, Rudy Engelbrecht Medical Center",,,Capelle Aan Den Ijssel,,,12.4401075,-69.9161344,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10047
48,Ikazia Ziekenhuis,Montessoriweg 1,Rotterdam,Rotterdam,3083 AN,,51.8869302,4.4935193,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10048
49,Isala,Dokter van Heesweg 2,Zwolle,Overijssel,8025 AB,+3138424500,52.5137535,6.1205668,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10049
50,Isala Diaconessenhuis,,Meppel,Drenthe,7943,,52.6913555,6.214955,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10050
51,LUMC Curium,,,Oegstgeest,2341 GA,,52.1728507,4.4577736,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10051
52,Leids Universitair Medisch Centrum,Albinusdreef 2,Leiden,Leiden,2333 ZA,+31 71 5269111,52.1670801,4.4744932,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10052
53,Lentis Zuidlaren,,Zuidlaren,Drenthe,9471,,53.0888003,6.6656931,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10053
54,Liduina,,Hulst,Zeeland,4561,,51.2873154,4.0511734,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10054
55,MCL Harlingen,Achlumerdijk 2,Harlingen,Friesland,8862 AJ,,53.1622772,5.4279888,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10055
56,MMC Meander Medisch Centrum,Maatweg 3,,Utrecht,3817 CH,,52.1730851,5.3694539,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10056
57,MMC Veldhoven,De Run 4600,Veldhoven,Veldhoven,5504 DB,040 888 8000,51.4067898,5.4148429,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10057
58,Maasstad Ziekenhuis,Maasstadweg 21,Rotterdam,Rotterdam,3011,,51.877952,4.5350041,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10058
59,Maastricht UMC+,P. Debyelaan 25,Maastricht,Limburg,6229 EG,+31 (0)43-3876543,50.8324448,5.7098035,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10059
60,Make Me Smile Dentist,Kraayenhofstraat nan,Curacao,Limburg,,,12.1127174,-68.9455486,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10060
61,Martini Ziekenhuis,Van Swietenplein 1,Groningen,Groningen,9728 NT,+31 050 524 5245,53.191022,6.5486747,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10061
62,Medisch Centrum Leeuwarden,Henri Dunantweg 2,Leeuwarden,Friesland,8934 AD,+31 58 2866666,53.1902029,5.8004441,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10062
63,Medisch Centrum Puttershoek,Standerdmolen 101;103,Puttershoek,Hoeksche Waard,3297,,51.80076,4.5638078,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10063
64,Medisch Spectrum Twente,Koningsplein 1,Enschede,Overijssel,7513 ER,+3153 487 2000,52.2171957,6.8904235,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10064
65,Máxima Medisch Centrum Eindhoven,,Eindhoven,Eindhoven,5611 CB,,51.4560812,5.4896205,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10065
66,Nij Smellinghe,,,Friesland,9203 KA,,53.0980406,6.1094675,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10066
67,Noordwest Ziekenhuisgroep,Stationsplein 49,Heerhugowaard,Heerhugowaard,1703,,52.6693789,4.8226999,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10067
68,Noordwest Ziekenhuisgroep,Huisduinerweg 5,,Den Helder,1782 EB,,52.9585218,4.7448203,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10068
69,Noordwest Ziekenhuisgroep locatie Alkmaar,Wilhelminalaan 131,Alkmaar,Alkmaar,1811,,52.6264921,4.7347704,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10069
70,OLVG Locatie West,Jan Tooropstraat 164,Amsterdam,Amsterdam,1061 AE,,52.3723525,4.8388294,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10070
71,"OLVG, locatie Oost",Oosterpark 9,Amsterdam,Amsterdam,1091 AC,,52.3590655,4.9165856,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10071
72,Ommelander Ziekenhuis Groningen,,Scheemda,Groningen,9679,,53.1856664,6.9569542,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10072
73,Parnassia,,Den Haag,Den Haag,2553 EW,,52.0439209,4.2049534,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10073
74,Parnassia psycho-medisch centrum,,Den Haag,Den Haag,2551,,52.0610335,4.2470216,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10074
75,Plexus Medical Center,Rotterdamweg nan,Curacao,Den Haag,,461 7790,12.095957,-68.9076913,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10075
76,Polikliniek,,Kampen,Overijssel,8261,,52.5517727,5.9191083,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10076
77,PsyQ,Lijnbaan 32,Den Haag,Den Haag,2512 VA,,52.0742126,4.2987431,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10077
78,Reade (JBI),Dr. Jan van Breemenstraat 2,Amsterdam,Amsterdam,1057 VN,,52.3702008,4.8444895,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10078
79,Red Cross,Weg leidende naar Under the Hill 2,Sint Eustatius,Amsterdam,,,17.4936409,-62.9867763,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10079
80,Rehabilitations,Kaminda Saliña nan,Curacao,Amsterdam,,,12.1070292,-68.909001,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10080
81,Reinier de Graaf Diaconessenhuis,,Voorburg,Leidschendam-voorburg,2271,,52.0610802,4.3513113,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10081
