,name,address,city,state,zip,phone,LAT,LON,hasSpecialties,ADDICTION MEDICINE,ADVANCED HEART FAILURE AND TRANSPLANT CARDIOLOGY,ALLERGY/IMMUNOLOGY,ANESTHESIOLOGY,ANESTHESIOLOGY ASSISTANT,AUDIOLOGIST,CARDIAC ELECTROPHYSIOLOGY,CARDIAC SURGERY,CARDIOVASCULAR DISEASE (CARDIOLOGY),CERTIFIED NURSE MIDWIFE,CERTIFIED REGISTERED NURSE ANESTHETIST,CHIROPRACTIC,CLINICAL NURSE SPECIALIST,CLINICAL PSYCHOLOGIST,CLINICAL SOCIAL WORKER,COLORECTAL SURGERY (PROCTOLOGY),CRITICAL CARE (INTENSIVISTS),DENTIST,DERMATOLOGY,DIAGNOSTIC RADIOLOGY,EMERGENCY MEDICINE,ENDOCRINOLOGY,FAMILY PRACTICE,GASTROENTEROLOGY,GENERAL PRACTICE,GENERAL SURGERY,GERIATRIC MEDICINE,GERIATRIC PSYCHIATRY,GYNECOLOGICAL ONCOLOGY,HAND SURGERY,HEMATOLOGY,HEMATOLOGY/ONCOLOGY,HEMATOPOIETIC CELL TRANSPLANTATION AND CELLULAR TH,HOSPICE/PALLIATIVE CARE,HOSPITALIST,INFECTIOUS DISEASE,INTERNAL MEDICINE,INTERVENTIONAL CARDIOLOGY,INTERVENTIONAL PAIN MANAGEMENT,INTERVENTIONAL RADIOLOGY,MAXILLOFACIAL SURGERY,MEDICAL ONCOLOGY,NEPHROLOGY,NEUROLOGY,NEUROPSYCHIATRY,NEUROSURGERY,NUCLEAR MEDICINE,NURSE PRACTITIONER,OBSTETRICS/GYNECOLOGY,OCCUPATIONAL THERAPY,OPHTHALMOLOGY,OPTOMETRY,ORAL SURGERY,ORTHOPEDIC SURGERY,OSTEOPATHIC MANIPULATIVE MEDICINE,OTOLARYNGOLOGY,PAIN MANAGEMENT,PATHOLOGY,PEDIATRIC MEDICINE,PERIPHERAL VASCULAR DISEASE,PHYSICAL MEDICINE AND REHABILITATION,PHYSICAL THERAPY,PHYSICIAN ASSISTANT,PLASTIC AND RECONSTRUCTIVE SURGERY,PODIATRY,PREVENTATIVE MEDICINE,PSYCHIATRY,PULMONARY DISEASE,RADIATION ONCOLOGY,REGISTERED DIETITIAN OR NUTRITION PROFESSIONAL,"RHEUMATOLOGY,",SLEEP MEDICINE,SPEECH LANGUAGE PATHOLOGIST,SPORTS MEDICINE,SURGICAL ONCOLOGY,THORACIC SURGERY,UNDEFINED PHYSICIAN TYPE (SPECIFY),"UROLOGY,",VASCULAR SURGERY,id
10,Fakultná nemocnica s poliklinikou Nové Zámky,Slovenská 11A,Nové Zámky,Nitriansky Kraj,940 02,,47.9932743,18.1497035,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30010
11,"Fakultná nemocnica s poliklinikou Skalica, a. s.",,Skalica,Trnavský Kraj,909 01,,48.8422693,17.2281031,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30011
12,Fakultná nemocnica s poliklinikou Žilina,Vojtecha Spanyola 43,Žilina,Žilinský Kraj,010 01,,49.2184185,18.7449224,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30012
13,Geriatrické centrum sv. Lukáša,Strojárenská 13,Košice,Košický Kraj,040 01,,48.7272892,21.2497062,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30013
14,Hornooravská nemocnica s poliklinikou Trstená,Mieru 16,Trstená,Žilinský Kraj,028 01,,49.3583495,19.6003184,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30014
15,Kysucká nemocnica s poliklinikou Čadca,Palárikova 2311,Čadca,Žilinský Kraj,022 01,,49.4383154,18.774607,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30015
16,Lekárska služba prvej pomoci,,Košice,Košický Kraj,040 01,,48.7349378,21.253526,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30016
17,"Letecká vojenská nemocnica, a.s.",Murgašova 1,Košice,Košický Kraj,040 01,,48.7180591,21.2548636,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30017
18,Liečebňa pre dlhodobo chorých Štiavnička,,Štiavnička,Žilinský Kraj,034 01,,49.0744005,19.3429235,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30018
19,Liptovská nemocnica s poliklinikou MUDr. Ivana Stodolu,Palúčanská 25,Liptovský Mikuláš,Žilinský Kraj,031 01,,49.085007,19.5990758,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30019
20,Medissimo,,Bratislava,Bratislavský Kraj,851 02,,48.1026362,17.109164,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30020
21,Mestská poliklinika Dr. Jozefa Goldbergera,Kukorelliho 337/16,Giraltovce,Prešovský Kraj,087 01,,49.110953,21.5154785,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30021
22,Nemocnia Handlová - 2. súkromná nemocnica s.r.o.,,Handlová,Trenčiansky Kraj,972 51,,48.7294427,18.7560577,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30022
23,"Nemocnica Alexandra Wintera, n.o.",Winterova 66,Piešťany,Trnavský Kraj,921 01,,48.588072,17.8376658,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30023
24,"Nemocnica Bánovce - 3. súkromná nemocnica, s.r.o.",Hviezdoslavova 23/3,Bánovce nad Bebravou,Trenčiansky Kraj,957 01,,48.7206156,18.2580603,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30024
25,Nemocnica Dr. V. Alexandra,Hviezdoslavova nan,Kežmarok,Prešovský Kraj,060 01,,49.1327402,20.4280176,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30025
26,"Nemocnica Košice-Šaca a.s., 1. súkromná nemocnica",,Košice,Košický Kraj,040 11,,48.6439647,21.1724086,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30026
27,Nemocnica Krompachy spol. s r.o.,,Krompachy,Košický Kraj,053 42,,48.9055989,20.8722359,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30027
28,Nemocnica Levice s.r.o.,SNP 19,Levice,Nitriansky Kraj,934 01,,48.2230003,18.6137602,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30028
29,Nemocnica Malacky,Duklianskych hrdinov 34,Malacky,Bratislavský Kraj,901 01,,48.4402891,17.0313907,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30029
30,"Nemocnica Poprad, a. s.",Banícka 28,Poprad,Prešovský Kraj,058 01,,49.0510906,20.3001441,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30030
31,Nemocnica Zlaté Moravce a.s.,Bernolákova 4,Zlaté Moravce,Nitriansky Kraj,953 01,,48.3833885,18.3978105,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30031
32,Nemocnica Zvolen a. s.,Kuzmányho nábrežie 28,Zvolen,Banskobystrický Kraj,960 01,,48.5822089,19.1330622,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30032
33,"Nemocnica arm. generála L. Svobodu Svidník, a.s.",,Svidník,Prešovský Kraj,089 01,,49.3109246,21.5700429,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30033
34,"Nemocnica na okraji mesta, n.o.",,Malé Kršteňany,Trenčiansky Kraj,958 03,,48.6331764,18.4022882,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30034
35,"Nemocnica s poliklinikou Brezno, n.o.",,Brezno,Banskobystrický Kraj,977 01,,48.8099158,19.6250841,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30035
36,Nemocnica s poliklinikou Dunajská Streda a.s.,,Dunajská Streda,Trnavský Kraj,929 01,,47.9997392,17.6078077,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30036
37,Nemocnica s poliklinikou Ilava,,Ilava,Trenčiansky Kraj,019 01,,48.9941958,18.229786,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30037
38,Nemocnica s poliklinikou Považská Bystrica,,Považská Bystrica,Trenčiansky Kraj,017 01,,49.1045113,18.458003,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30038
39,Nemocnica s poliklinikou Prievidza so sídlom v Bojniciach,Nemocničná 581/2,Bojnice,Trenčiansky Kraj,972 01,+421 46 511 21 11,48.7857114,18.5868956,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30039
40,"Nemocnica s poliklinikou Spišská Nová Ves, a.s.",,Spišská Nová Ves,Košický Kraj,052 01,,48.9572226,20.5657185,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30040
41,"Nemocnica s poliklinikou Sv. Jakuba, n.o., Bardejov",,Bardejov,Prešovský Kraj,085 01,,49.2881501,21.271604,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30041
42,"Nemocnica s poliklinikou Sv. Lukáša Galanta, a. s.",Hodská 373/38,Galanta,Trnavský Kraj,924 01,,48.1952919,17.7193993,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30042
43,"Nemocnica s poliklinikou sv. Barbory Rožňava, a.s.",Špitálska 1,Rožňava,Košický Kraj,048 01,,48.6649963,20.5339312,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30043
44,Národný onkologický ústav,Klenová 1,Bratislava,Bratislavský Kraj,831 03,,48.1727678,17.0907712,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30044
45,Národný ústav detských chorôb,Limbová 1,Bratislava,Bratislavský Kraj,831 01,,48.1676103,17.0895447,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30045
46,"Odborný liečebný ústav psychiatrický, Predná Hora",nan 126,Muránska Huta,Banskobystrický Kraj,049 01,,48.7719824,20.1108319,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30046
47,"Onkologický ústav sv. Alžbety, s.r.o.",Heydukova 10,Bratislava,Bratislavský Kraj,811 06,,48.1474825,17.1133748,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30047
48,Poliklinika,Poľovnícka 41,Veľký Meder,Trnavský Kraj,932 01,,47.8500971,17.7629963,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30048
49,Poliklinika,nan 1212,Liptovský Mikuláš,Žilinský Kraj,031 01,,49.0870332,19.605272,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30049
50,Poliklinika Janka Kráľa,Janka Kráľa 12,Rožňava,Košický Kraj,048 01,,48.6597667,20.5291487,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30050
51,Poliklinika Nad jazerom,Spišské námestie 4,Košice,Košický Kraj,040 01,,48.689436,21.2847217,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30051
52,Poliklinika Sever,,Košice,Košický Kraj,040 01,,48.7326771,21.2517046,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30052
53,Poliklinika U. S. Steel,,Košice,Košický Kraj,040 11,,48.6249165,21.1916529,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30053
54,Poliklinika Východ,,Košice,Košický Kraj,040 22,,48.7399308,21.2827439,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30054
55,Poliklinika Západ,,Košice,Košický Kraj,040 11,,48.7224577,21.2377899,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30055
56,Psychiatrická nemocnica Hronovce,,Hronovce,Nitriansky Kraj,935 61,,48.0020412,18.6563935,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30056
57,Psychiatrická nemocnica Philippa Pinela Pezinok,,Pezinok,Bratislavský Kraj,902 01,,48.3178123,17.2511902,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30057
58,Psychiatrická nemocnica Veľké Zálužie,Rínok 334,Veľké Zálužie,Nitriansky Kraj,951 35,,48.302265,17.9421934,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30058
59,"Regionálna nemocnica Sobrance, n.o.",Mieru 12,Sobrance,Košický Kraj,073 01,,48.7448275,22.1849153,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30059
60,"Stredoslovenský ústav srdcových a cievnych chorôb, a.s.",Cesta k nemocnici 5600/61,Banská Bystrica,Banskobystrický Kraj,974 01,,48.7419552,19.1604522,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30060
61,"Svet zdravia Nemocnica Topoľčany, a.s.",,Topoľčany,Nitriansky Kraj,955 01,,48.5534277,18.1667499,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30061
62,"Univerzitná nemocnica - Nemocnica svätého Michala, a.s.,",Satinského 1,Bratislava,Bratislavský Kraj,811 08,,48.1462555,17.1168533,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30062
63,Univerzitná nemocnica Bratislava - Nemocnica Staré Mesto,Mickiewiczova 13,Bratislava,Bratislavský Kraj,811 07,,48.1515735,17.1169345,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30063
64,Univerzitná nemocnica Bratislava - Nemocnica akademika L. Dérera - Kramáre,Limbová 5,Bratislava,Bratislavský Kraj,831 03,,48.1658008,17.0896277,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30064
65,Univerzitná nemocnica Bratislava - Nemocnica sv. Cyrila a Metoda,Antolská 11,Bratislava,Bratislavský Kraj,851 07,,48.1023156,17.1156951,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30065
66,Univerzitná nemocnica Bratislava – Nemocnica Ružinov,Ružinovská 6,Bratislava,Bratislavský Kraj,821 01,,48.1558897,17.1511697,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30066
67,Univerzitná nemocnica Bratislava – Špecializovaná geriatrická nemocnica,Krajinská 91,Bratislava,Bratislavský Kraj,821 03,,48.1245915,17.2072558,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30067
68,Univerzitná nemocnica L. Pasteura,Rastislavova nan,Košice,Košický Kraj,040 01,,48.7092102,21.2538699,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30068
69,Univerzitná nemocnica Louisa Pasteura,Trieda SNP nan,Košice,Košický Kraj,040 11,,48.7242228,21.236527,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30069
70,Univerzitná nemocnica Martin,Kollárova 4248/2,Martin,Žilinský Kraj,036 01,,49.0596403,18.9142442,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30070
71,Univerzitná nemocnica s poliklinikou Milosrdní bratia,Námestie Slovenského národného povstania 10,Bratislava,Bratislavský Kraj,811 06,,48.1458548,17.1117674,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30071
72,Východoslovenský ústav srdcových a cievnych chorôb,,Košice,Košický Kraj,040 11,,48.721198,21.2408617,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30072
73,Všeobecná nemocnica Gelnica,,Gelnica,Košický Kraj,056 01,,48.8581818,20.9336183,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30073
74,Všeobecná nemocnica Komárno,Mederčská 39,Komárno,Nitriansky Kraj,945 01,,47.7664208,18.1257438,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30074
75,Všeobecná nemocnica Rimavská Sobota,,Rimavská Sobota,Banskobystrický Kraj,979 01,,48.3845488,20.024159,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30075
